Orthogroup	caenorhabditis_elegans.PRJNA13758	nxOscDolc1.1	nxOscOnir1.2	nxOscSper1.1	nxOscSpeu1.1	nxOscTipu1.1
OG0021465					13089_t	
OG0021466					13114_t	
OG0021467					13169_t	
OG0021468					13173_t	
OG0021469					13185_t	
OG0021470					13195_t	
OG0021471					13265_t	
OG0021472					13267_t	
OG0021473					13284_t	
OG0021474					13353_t	
OG0021475					13354_t	
OG0021476					13369_t	
OG0021477					13370_t	
OG0021478					13371_t	
OG0021479					13374_t	
OG0021480					13407_t	
OG0021481					13425_t	
OG0021482					13497_t	
OG0021483					13505_t	
OG0021484					13509_t	
OG0021485					13510_t	
OG0021486					13517_t	
OG0021487					13518_t	
OG0021488					13553_t	
OG0021489					13562_t	
OG0021490					13604_t	
OG0021491					13643_t	
OG0021492					13681_t	
OG0021493					13683_t	
OG0021494					13691_t	
OG0021495					13692_t	
OG0021496					13693_t	
OG0021497					13694_t	
OG0021498					13695_t	
OG0021499					13696_t	
OG0021500					13697_t	
OG0021501					13698_t	
OG0021502					13699_t	
OG0021503					13703_t	
OG0021504					13705_t	
OG0021505					13707_t	
OG0021506					13709_t	
OG0021507					13710_t	
OG0021508					13711_t	
OG0021509					13712_t	
OG0021510					13713_t	
OG0021511					13714_t	
OG0021512					13715_t	
OG0021513					13717_t	
OG0021514					13718_t	
OG0021515					13720_t	
OG0021516					13721_t	
OG0021517					13722_t	
OG0021518					13735_t	
OG0021519					13760_t	
OG0021520					13761_t	
OG0021521					13765_t	
OG0021522					13766_t	
OG0021523					13817_t	
OG0021524					13818_t	
OG0021525					13824_t	
OG0021526					13828_t	
OG0021527					13845_t	
OG0021528					13893_t	
OG0021529					13895_t	
OG0021530					13909_t	
OG0021531					13929_t	
OG0021532					13930_t	
OG0021533					13934_t	
OG0021534					13936_t	
OG0021535					13937_t	
OG0021536					13945_t	
OG0021537					13947_t	
OG0021538					13959_t	
OG0021539					13969_t	
OG0021540					14013_t	
OG0021541					14032_t	
OG0021542					14041_t	
OG0021543					14043_t	
OG0021544					14068_t	
OG0021545					14071_t	
OG0021546					14086_t	
OG0021547					14100_t	
OG0021548					14102_t	
OG0021549					14108_t	
OG0021550					14110_t	
OG0021551					14119_t	
OG0021552					14133_t	
OG0021553					14173_t	
OG0021554					14188_t	
OG0021555					14229_t	
OG0021556					14237_t	
OG0021557					14242_t	
OG0021558					14257_t	
OG0021559					14267_t	
OG0021560					14273_t	
OG0021561					14278_t	
OG0021562					14279_t	
OG0021563					14297_t	
OG0021564					14298_t	
OG0021565					14314_t	
OG0021566					14333_t	
OG0021567					14397_t	
OG0021568					14402_t	
OG0021569					14412_t	
OG0021570					14420_t	
OG0021571					14425_t	
OG0021572					14462_t	
OG0021573					14463_t	
OG0021574					14467_t	
OG0021575					14468_t	
OG0021576					14471_t	
OG0021577					14475_t	
OG0021578					14493_t	
OG0021579					14494_t	
OG0021580					14495_t	
OG0021581					14497_t	
OG0021582					14507_t	
OG0021583					14510_t	
OG0021584					14512_t	
OG0021585					14514_t	
OG0021586					14521_t	
OG0021587					14522_t	
OG0021588					14525_t	
OG0021589					14530_t	
OG0021590					14537_t	
OG0021591					14554_t	
OG0021592					14562_t	
OG0021593					14566_t	
OG0021594					14569_t	
OG0021595					14571_t	
OG0021596					14572_t	
OG0021597					14583_t	
OG0021598					14595_t	
OG0021599					14639_t	
OG0021600					14663_t	
OG0021601					14704_t	
OG0021602					14719_t	
OG0021603					14723_t	
OG0021604					14724_t	
OG0021605					14737_t	
OG0021606					14738_t	
OG0021607					14739_t	
OG0021608					14762_t	
OG0021609					14796_t	
OG0021610					14807_t	
OG0021611					14809_t	
OG0021612					14820_t	
OG0021613					14845_t	
OG0021614					14846_t	
OG0021615					15003_t	
OG0021616						g87.t1
OG0021617						g91.t1
OG0021618						g102.t1
OG0021619						g119.t1
OG0021620						g140.t1
OG0021621						g148.t1
OG0021622						g164.t1
OG0021623						g181.t1
OG0021624						g212.t1
OG0021625						g252.t1
OG0021626						g253.t1
OG0021627						g266.t1
OG0021628						g274.t1
OG0021629						g280.t1
OG0021630						g305.t1
OG0021631						g308.t1
OG0021632						g340.t1
OG0021633						g359.t1
OG0021634						g381.t1
OG0021635						g382.t1
OG0021636						g448.t1
OG0021637						g498.t1
OG0021638						g529.t1
OG0021639						g538.t1
OG0021640						g565.t1
OG0021641						g566.t1
OG0021642						g573.t1
OG0021643						g574.t1
OG0021644						g583.t1
OG0021645						g585.t1
OG0021646						g591.t1
OG0021647						g597.t1
OG0021648						g600.t1
OG0021649						g620.t1
OG0021650						g621.t1
OG0021651						g680.t1
OG0021652						g717.t1
OG0021653						g738.t1
OG0021654						g741.t1
OG0021655						g748.t1
OG0021656						g753.t1
OG0021657						g755.t1
OG0021658						g850.t1
OG0021659						g867.t1
OG0021660						g892.t1
OG0021661						g911.t1
OG0021662						g935.t1
OG0021663						g1057.t1
OG0021664						g1093.t1
OG0021665						g1101.t1
OG0021666						g1215.t1
OG0021667						g1232.t1
OG0021668						g1372.t1
OG0021669						g1387.t1
OG0021670						g1420.t1
OG0021671						g1427.t1
OG0021672						g1429.t1
OG0021673						g1442.t1
OG0021674						g1480.t1
OG0021675						g1494.t1
OG0021676						g1542.t1
OG0021677						g1588.t1
OG0021678						g1604.t1
OG0021679						g1606.t1
OG0021680						g1616.t1
OG0021681						g1644.t1
OG0021682						g1677.t1
OG0021683						g1740.t1
OG0021684						g1741.t1
OG0021685						g1781.t1
OG0021686						g1865.t1
OG0021687						g1880.t1
OG0021688						g1931.t1
OG0021689						g1934.t1
OG0021690						g1935.t1
OG0021691						g1956.t1
OG0021692						g1971.t1
OG0021693						g2008.t1
OG0021694						g2024.t1
OG0021695						g2026.t1
OG0021696						g2113.t1
OG0021697						g2130.t1
OG0021698						g2171.t1
OG0021699						g2268.t1
OG0021700						g2284.t1
OG0021701						g2393.t1
OG0021702						g2408.t1
OG0021703						g2425.t1
OG0021704						g2426.t1
OG0021705						g2505.t1
OG0021706						g7376.t1
OG0021707						g7388.t1
OG0021708						g7389.t1
OG0021709						g7395.t1
OG0021710						g7396.t1
OG0021711						g7409.t1
OG0021712						g7416.t1
OG0021713						g7417.t1
OG0021714						g7427.t1
OG0021715						g7428.t1
OG0021716						g7458.t1
OG0021717						g7535.t1
OG0021718						g7536.t1
OG0021719						g7583.t1
OG0021720						g7610.t1
OG0021721						g7616.t1
OG0021722						g7639.t1
OG0021723						g7652.t1
OG0021724						g7662.t1
OG0021725						g7685.t1
OG0021726						g7688.t1
OG0021727						g7690.t1
OG0021728						g7692.t1
OG0021729						g7742.t1
OG0021730						g7761.t1
OG0021731						g7768.t1
OG0021732						g7800.t1
OG0021733						g7859.t1
OG0021734						g7883.t1
OG0021735						g7888.t1
OG0021736						g7889.t1
OG0021737						g7894.t1
OG0021738						g7907.t1
OG0021739						g7949.t1
OG0021740						g7991.t1
OG0021741						g7993.t1
OG0021742						g8006.t1
OG0021743						g8020.t1
OG0021744						g8022.t1
OG0021745						g8032.t1
OG0021746						g8064.t1
OG0021747						g8106.t1
OG0021748						g8113.t1
OG0021749						g8136.t1
OG0021750						g8145.t1
OG0021751						g8255.t1
OG0021752						g8276.t1
OG0021753						g8316.t1
OG0021754						g8339.t1
OG0021755						g8439.t1
OG0021756						g8441.t1
OG0021757						g8482.t1
OG0021758						g8485.t1
OG0021759						g8487.t1
OG0021760						g8523.t1
OG0021761						g8528.t1
OG0021762						g8608.t1
OG0021763						g8620.t1
OG0021764						g8636.t1
OG0021765						g8696.t1
OG0021766						g8697.t1
OG0021767						g8737.t1
OG0021768						g8756.t1
OG0021769						g8786.t1
OG0021770						g8802.t1
OG0021771						g8834.t1
OG0021772						g8838.t1
OG0021773						g8889.t1
OG0021774						g8916.t1
OG0021775						g8918.t1
OG0021776						g8996.t1
OG0021777						g9063.t1
OG0021778						g9065.t1
OG0021779						g9076.t1
OG0021780						g9077.t1
OG0021781						g9083.t1
OG0021782						g9104.t1
OG0021783						g9125.t1
OG0021784						g9154.t1
OG0021785						g9178.t1
OG0021786						g9180.t1
OG0021787						g9203.t1
OG0021788						g9227.t1
OG0021789						g9256.t1
OG0021790						g9272.t1
OG0021791						g9307.t1
OG0021792						g9325.t1
OG0021793						g9354.t1
OG0021794						g9371.t1
OG0021795						g9384.t1
OG0021796						g9416.t1
OG0021797						g9436.t1
OG0021798						g9444.t1
OG0021799						g9453.t1
OG0021800						g9494.t1
OG0021801						g9538.t1
OG0021802						g9544.t1
OG0021803						g9557.t1
OG0021804						g9611.t1
OG0021805						g9634.t1
OG0021806						g9641.t1
OG0021807						g9655.t1
OG0021808						g9795.t1
OG0021809						g4970.t1
OG0021810						g4972.t1
OG0021811						g4991.t1
OG0021812						g5018.t1
OG0021813						g5031.t1
OG0021814						g5034.t1
OG0021815						g5050.t1
OG0021816						g5066.t1
OG0021817						g5072.t1
OG0021818						g5078.t1
OG0021819						g5081.t1
OG0021820						g5091.t1
OG0021821						g5095.t1
OG0021822						g5124.t2
OG0021823						g5137.t1
OG0021824						g5175.t1
OG0021825						g5179.t1
OG0021826						g5184.t1
OG0021827						g5260.t1
OG0021828						g5274.t1
OG0021829						g5297.t1
OG0021830						g5337.t1
OG0021831						g5339.t1
OG0021832						g5445.t1
OG0021833						g5461.t1
OG0021834						g5593.t1
OG0021835						g5626.t1
OG0021836						g5749.t1
OG0021837						g5755.t1
OG0021838						g5811.t1
OG0021839						g5812.t1
OG0021840						g5865.t1
OG0021841						g5877.t1
OG0021842						g5885.t1
OG0021843						g5927.t1
OG0021844						g5934.t1
OG0021845						g5935.t1
OG0021846						g5956.t1
OG0021847						g5997.t1
OG0021848						g6010.t1
OG0021849						g6013.t1
OG0021850						g6020.t1
OG0021851						g6025.t1
OG0021852						g6038.t1
OG0021853						g6047.t1
OG0021854						g6072.t1
OG0021855						g6100.t1
OG0021856						g6130.t1
OG0021857						g6154.t1
OG0021858						g6172.t1
OG0021859						g6174.t1
OG0021860						g6204.t1
OG0021861						g6213.t1
OG0021862						g6243.t1
OG0021863						g6293.t1
OG0021864						g6326.t1
OG0021865						g6362.t1
OG0021866						g6399.t1
OG0021867						g6404.t1
OG0021868						g6432.t1
OG0021869						g6464.t1
OG0021870						g6465.t1
OG0021871						g6467.t1
OG0021872						g6577.t1
OG0021873						g6581.t1
OG0021874						g6588.t1
OG0021875						g6612.t1
OG0021876						g6701.t1
OG0021877						g6709.t1
OG0021878						g6756.t1
OG0021879						g6762.t1
OG0021880						g6770.t1
OG0021881						g6788.t1
OG0021882						g6794.t1
OG0021883						g6855.t1
OG0021884						g6870.t1
OG0021885						g6888.t1
OG0021886						g6889.t1
OG0021887						g7008.t1
OG0021888						g7017.t1
OG0021889						g7052.t1
OG0021890						g7066.t1
OG0021891						g7084.t1
OG0021892						g7110.t1
OG0021893						g7134.t1
OG0021894						g7213.t1
OG0021895						g7227.t1
OG0021896						g7277.t1
OG0021897						g7288.t1
OG0021898						g7293.t2
OG0021899						g7306.t1
OG0021900						g7314.t1
OG0021901						g12572.t1
OG0021902						g12583.t1
OG0021903						g12616.t1
OG0021904						g12684.t1
OG0021905						g12685.t1
OG0021906						g12689.t1
OG0021907						g12712.t1
OG0021908						g12719.t1
OG0021909						g12732.t1
OG0021910						g12808.t1
OG0021911						g12856.t1
OG0021912						g12866.t1
OG0021913						g12876.t1
OG0021914						g12945.t1
OG0021915						g13004.t1
OG0021916						g13056.t1
OG0021917						g13085.t1
OG0021918						g13163.t1
OG0021919						g13164.t1
OG0021920						g13173.t1
OG0021921						g13194.t1
OG0021922						g13286.t1
OG0021923						g13338.t1
OG0021924						g13362.t1
OG0021925						g13475.t1
OG0021926						g13478.t1
OG0021927						g13485.t1
OG0021928						g13493.t1
OG0021929						g13643.t1
OG0021930						g13787.t1
OG0021931						g13792.t1
OG0021932						g13800.t1
OG0021933						g13895.t1
OG0021934						g13896.t1
OG0021935						g13956.t1
OG0021936						g13965.t1
OG0021937						g14053.t1
OG0021938						g14155.t1
OG0021939						g14156.t1
OG0021940						g14195.t1
OG0021941						g14202.t1
OG0021942						g14228.t1
OG0021943						g14282.t1
OG0021944						g14316.t1
OG0021945						g14347.t1
OG0021946						g14357.t1
OG0021947						g14369.t1
OG0021948						g14386.t1
OG0021949						g14394.t1
OG0021950						g14428.t1
OG0021951						g14460.t1
OG0021952						g14481.t1
OG0021953						g14497.t1
OG0021954						g14532.t1
OG0021955						g14538.t1
OG0021956						g14539.t1
OG0021957						g14554.t1
OG0021958						g14626.t1
OG0021959						g14627.t1
OG0021960						g14675.t1
OG0021961						g14691.t1
OG0021962						g14718.t1
OG0021963						g14722.t1
OG0021964						g14755.t1
OG0021965						g14760.t1
OG0021966						g14783.t1
OG0021967						g14793.t1
OG0021968						g14837.t1
OG0021969						g14867.t1
OG0021970						g14876.t1
OG0021971						g14897.t1
OG0021972						g14938.t1
OG0021973						g14948.t1
OG0021974						g14969.t1
OG0021975						g14981.t1
OG0021976						g14987.t1
OG0021977						g15010.t1
OG0021978						g15055.t1
OG0021979						g15068.t1
OG0021980						g15083.t1
OG0021981						g15110.t1
OG0021982						g15156.t1
OG0021983						g15159.t1
OG0021984						g15161.t1
OG0021985						g15162.t1
OG0021986						g15202.t1
OG0021987						g15232.t1
OG0021988						g15241.t1
OG0021989						g15245.t1
OG0021990						g15248.t1
OG0021991						g15285.t1
OG0021992						g15293.t1
OG0021993						g15297.t1
OG0021994						g15318.t1
OG0021995						g15351.t1
OG0021996						g15382.t1
OG0021997						g15403.t1
OG0021998						g15415.t1
OG0021999						g15416.t1
OG0022000						g15440.t1
OG0022001						g15454.t1
OG0022002						g15538.t1
OG0022003						g9804.t1
OG0022004						g9814.t1
OG0022005						g9833.t1
OG0022006						g9835.t1
OG0022007						g9847.t1
OG0022008						g9878.t1
OG0022009						g9879.t1
OG0022010						g9885.t1
OG0022011						g9932.t1
OG0022012						g9942.t1
OG0022013						g9961.t1
OG0022014						g9993.t1
OG0022015						g10013.t1
OG0022016						g10015.t1
OG0022017						g10019.t1
OG0022018						g10029.t1
OG0022019						g10034.t1
OG0022020						g10044.t1
OG0022021						g10083.t1
OG0022022						g10087.t1
OG0022023						g10091.t1
OG0022024						g10106.t1
OG0022025						g10137.t1
OG0022026						g10144.t1
OG0022027						g10179.t1
OG0022028						g10193.t1
OG0022029						g10210.t1
OG0022030						g10228.t1
OG0022031						g10232.t1
OG0022032						g10288.t1
OG0022033						g10293.t1
OG0022034						g10359.t1
OG0022035						g10391.t1
OG0022036						g10402.t1
OG0022037						g10482.t1
OG0022038						g10483.t1
OG0022039						g10489.t1
OG0022040						g10563.t1
OG0022041						g10587.t1
OG0022042						g10609.t1
OG0022043						g10610.t1
OG0022044						g10655.t1
OG0022045						g10713.t1
OG0022046						g10718.t1
OG0022047						g10828.t1
OG0022048						g10839.t1
OG0022049						g10875.t1
OG0022050						g11021.t1
OG0022051						g11022.t1
OG0022052						g11035.t1
OG0022053						g11080.t1
OG0022054						g11096.t1
OG0022055						g11111.t1
OG0022056						g11120.t1
OG0022057						g11139.t1
OG0022058						g11177.t1
OG0022059						g11207.t1
OG0022060						g11217.t1
OG0022061						g11223.t1
OG0022062						g11234.t1
OG0022063						g11282.t1
OG0022064						g11283.t1
OG0022065						g11286.t1
OG0022066						g11476.t1
OG0022067						g11499.t1
OG0022068						g11511.t1
OG0022069						g11633.t1
OG0022070						g11674.t1
OG0022071						g11713.t1
OG0022072						g11716.t1
OG0022073						g11720.t1
OG0022074						g11765.t1
OG0022075						g11829.t1
OG0022076						g11858.t1
OG0022077						g11866.t1
OG0022078						g11923.t1
OG0022079						g11939.t1
OG0022080						g11950.t1
OG0022081						g11954.t1
OG0022082						g11959.t1
OG0022083						g11966.t1
OG0022084						g11971.t1
OG0022085						g12016.t1
OG0022086						g12038.t1
OG0022087						g12047.t1
OG0022088						g12052.t1
OG0022089						g12186.t1
OG0022090						g12197.t1
OG0022091						g12213.t1
OG0022092						g12305.t1
OG0022093						g12327.t1
OG0022094						g12418.t1
OG0022095						g12458.t1
OG0022096						g12496.t1
OG0022097						g12513.t1
OG0022098						g2561.t1
OG0022099						g2589.t1
OG0022100						g2598.t1
OG0022101						g2647.t1
OG0022102						g2648.t1
OG0022103						g2684.t1
OG0022104						g2721.t1
OG0022105						g2865.t1
OG0022106						g2889.t1
OG0022107						g2893.t1
OG0022108						g2910.t1
OG0022109						g2954.t1
OG0022110						g3021.t1
OG0022111						g3123.t1
OG0022112						g3137.t1
OG0022113						g3163.t1
OG0022114						g3170.t1
OG0022115						g3211.t1
OG0022116						g3223.t1
OG0022117						g3236.t1
OG0022118						g3240.t1
OG0022119						g3256.t1
OG0022120						g3304.t1
OG0022121						g3334.t1
OG0022122						g3339.t1
OG0022123						g3344.t1
OG0022124						g3389.t1
OG0022125						g3453.t1
OG0022126						g3455.t1
OG0022127						g3502.t1
OG0022128						g3510.t1
OG0022129						g3570.t1
OG0022130						g3587.t1
OG0022131						g3588.t1
OG0022132						g3592.t1
OG0022133						g3709.t1
OG0022134						g3722.t1
OG0022135						g3725.t1
OG0022136						g3739.t1
OG0022137						g3776.t1
OG0022138						g3778.t1
OG0022139						g3784.t1
OG0022140						g3797.t1
OG0022141						g3799.t1
OG0022142						g3802.t1
OG0022143						g3928.t1
OG0022144						g3932.t1
OG0022145						g3978.t1
OG0022146						g4014.t1
OG0022147						g4046.t1
OG0022148						g4133.t1
OG0022149						g4145.t1
OG0022150						g4157.t1
OG0022151						g4236.t1
OG0022152						g4278.t1
OG0022153						g4279.t1
OG0022154						g4293.t1
OG0022155						g4348.t1
OG0022156						g4378.t1
OG0022157						g4397.t1
OG0022158						g4400.t1
OG0022159						g4427.t1
OG0022160						g4455.t1
OG0022161						g4467.t1
OG0022162						g4479.t1
OG0022163						g4510.t1
OG0022164						g4538.t1
OG0022165						g4539.t1
OG0022166						g4600.t1
OG0022167						g4602.t1
OG0022168						g4603.t1
OG0022169						g4618.t1
OG0022170						g4742.t1
OG0022171						g4748.t1
OG0022172						g4791.t1
OG0022173						g4800.t1
OG0022174						g4823.t1
OG0022175						g4825.t1
OG0022176						g4832.t1
OG0022177						g4902.t1
OG0022178						g4903.t1
